,userid,placeid,frequency,id,created_at,lng,lat,photos_count,checkins_count,users_count,radius_meters,highlights_count,items_count,max_items_count,spot_categories,state
1014,548,140363,1,140363,2009-11-28T04:44:40Z,-97.7541106939,30.272031012,156,2675,1314,100,7,10,10,"[{'url': '/categories/124', 'name': 'Diner'}]",Texas
1015,548,143575,1,143575,2009-11-28T21:41:52Z,-97.7324969667,30.3906950333,7,243,169,50,0,10,10,"[{'url': '/categories/240', 'name': 'Shoes'}]",Texas
1016,548,174857,1,174857,2009-12-06T20:08:57Z,-97.7463456988,30.265088313,39,712,536,75,3,11,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Texas
1017,548,291945,1,291945,2009-12-29T21:41:41Z,-97.8155129165,30.2081136932,20,128,68,75,0,10,10,"[{'url': '/categories/58', 'name': 'Other - Entertainment'}]",Texas
1018,548,410044,1,410044,2010-01-18T22:29:33Z,-97.7438021199,30.3022122684,5,23,17,75,0,1,10,"[{'url': '/categories/192', 'name': ""Doctor's Office""}]",Texas
1019,548,603355,1,603355,2010-02-23T21:33:12Z,-97.7577534333,30.3709226333,1,31,22,75,0,2,10,"[{'url': '/categories/454', 'name': 'Subway'}]",Texas
1020,551,10801,1,10801,2009-04-08T19:42:26Z,-122.2086524833,47.9798054667,1,52,23,75,0,5,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Washington
1021,551,315598,3,315598,2010-01-03T00:00:35Z,-122.19380235,47.9828870667,0,40,11,100,0,2,10,"[{'url': '/categories/68', 'name': 'Contemporary Church'}]",Washington
1022,551,1076617,1,1076617,2010-05-07T13:28:16Z,-122.2062063217,47.9813343287,0,20,7,75,0,1,10,"[{'url': '/categories/118', 'name': 'Health & Fitness'}]",Washington
1023,560,9222,1,9222,2009-02-25T04:11:34Z,-97.7416598797,30.2681578017,212,4423,2739,100,22,12,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]",Texas
1024,560,9227,1,9227,2009-02-25T16:39:58Z,-97.7361774445,30.2685191842,460,5953,3781,75,98,13,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas
1025,560,9246,1,9246,2009-02-25T23:03:57Z,-97.7395677567,30.2636079743,555,17323,6511,500,15,12,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas
1026,560,9249,2,9249,2009-02-26T00:58:25Z,-97.739444375,30.2672543395,149,3262,2371,75,13,11,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
1027,560,20962,2,20962,2009-08-14T04:48:50Z,-122.6562830833,45.5124307333,21,216,107,50,0,9,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]",Oregon
1028,560,21032,3,21032,2009-08-14T20:24:22Z,-122.6636202078,45.5201110791,12,244,106,75,3,7,10,"[{'url': '/categories/241', 'name': 'Bar'}]",Oregon
1029,560,23595,1,23595,2009-09-04T03:45:25Z,-122.6921153069,45.5231645989,1,147,45,75,0,6,10,"[{'url': '/categories/241', 'name': 'Bar'}]",Oregon
1030,560,34009,1,34009,2009-10-02T01:41:22Z,-122.6771646738,45.5625766423,7,65,42,75,0,4,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Oregon
1031,560,34551,1,34551,2009-10-02T18:45:58Z,-122.6740630667,45.5247357333,5,28,25,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian Food'}]",Oregon
1032,560,36079,1,36079,2009-10-03T22:57:21Z,-122.6819121838,45.5246228481,42,556,342,50,0,10,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]",Oregon
1033,560,64680,1,64680,2009-10-27T03:13:24Z,-122.6987671852,45.5322968256,0,10,8,75,0,1,10,"[{'url': '/categories/160', 'name': 'Indian'}]",Oregon
1034,560,672328,1,672328,2010-03-09T17:53:14Z,-97.744632,30.268471,63,661,593,250,0,10,10,"[{'url': '/categories/254', 'name': 'Interactive > Party'}]",Texas
1035,560,683570,1,683570,2010-03-11T04:54:39Z,-97.7432396346,30.2700792843,9,233,141,75,0,3,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]",Texas
1036,560,733043,1,733043,2010-03-18T02:13:51Z,-122.6365396833,45.5234577333,1,27,22,75,0,2,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Oregon
1037,560,749322,1,749322,2010-03-20T02:08:33Z,-122.6298143,45.5049274833,0,8,8,75,0,1,10,"[{'url': '/categories/98', 'name': 'Mediterranean'}]",Oregon
1038,569,14092,1,14092,2009-05-28T20:57:02Z,-76.9387149667,39.2128551,1,24,16,75,1,3,10,"[{'url': '/categories/161', 'name': 'Vegetarian / Vegan'}]",Maryland
1039,569,16198,1,16198,2009-06-28T18:18:38Z,-76.6219246387,39.2835014783,122,655,494,250,2,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",Maryland
1040,569,35962,1,35962,2009-10-03T21:27:18Z,-76.6227293015,39.2779788604,22,258,214,250,1,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",Maryland
1041,569,210507,1,210507,2009-12-14T23:21:43Z,-76.61504755,39.2931928833,1,53,41,75,0,5,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Maryland
1042,569,266562,1,266562,2009-12-24T22:03:46Z,-76.8599034167,39.2163633333,11,203,111,150,1,10,10,"[{'url': '/categories/230', 'name': 'Apple Store'}]",Maryland
1044,569,1030443,2,1030443,2010-04-29T01:05:20Z,-76.7954568096,39.2676370016,0,18,10,75,0,1,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Maryland
1045,569,1042293,1,1042293,2010-05-01T01:25:17Z,-77.1519627458,39.0862513103,0,5,5,75,0,0,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Maryland
1046,569,1045985,1,1045985,2010-05-01T15:12:53Z,-76.71186875,39.2552782333,7,73,38,300,2,2,10,"[{'url': '/categories/149', 'name': 'College'}]",Maryland
1047,569,1158030,1,1158030,2010-05-23T00:23:43Z,-77.1325468098,39.0714763441,2,17,12,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Maryland
1048,571,9229,1,9229,2009-02-25T16:44:30Z,-97.73607015,30.2695119333,115,2121,1517,75,3,10,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",Texas
1049,571,9246,1,9246,2009-02-25T23:03:57Z,-97.7395677567,30.2636079743,555,17323,6511,500,15,12,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas
1050,571,9247,1,9247,2009-02-25T23:07:47Z,-97.7385485172,30.265294493,149,6855,3445,75,7,10,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",Texas
1051,571,10672,1,10672,2009-04-05T17:45:27Z,-97.7500391,30.2679777,86,1218,877,75,8,10,10,"[{'url': '/categories/32', 'name': 'Live Music'}]",Texas
1052,571,15537,1,15537,2009-06-19T02:06:50Z,-97.7369606495,30.2665825289,31,693,594,75,1,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
1053,571,16502,3,16502,2009-07-03T03:56:45Z,-97.7361023426,30.2673701685,2,203,158,75,0,10,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",Texas
1054,571,671640,1,671640,2010-03-09T17:36:59Z,-97.7383339405,30.2655724878,9,204,197,250,0,10,10,"[{'url': '/categories/254', 'name': 'Interactive > Party'}]",Texas
1055,571,672142,1,672142,2010-03-09T17:48:45Z,-97.7392351627,30.265294493,2,117,117,250,0,10,10,"[{'url': '/categories/254', 'name': 'Interactive > Party'}]",Texas
1056,571,672401,1,672401,2010-03-09T17:54:58Z,-97.7401685715,30.2635153076,5,190,172,250,0,10,10,"[{'url': '/categories/269', 'name': 'Interactive > Panel > Speakers Series'}]",Texas
1057,571,672473,1,672473,2010-03-09T17:56:40Z,-97.7401685715,30.2635153076,8,355,351,250,0,10,10,"[{'url': '/categories/285', 'name': 'Interactive > Keynote'}]",Texas
1058,571,672634,1,672634,2010-03-09T18:00:43Z,-97.7384305,30.2654520235,1,34,34,250,0,5,10,"[{'url': '/categories/274', 'name': 'Interactive > Panel > Emerging...'}]",Texas
1059,571,688009,2,688009,2010-03-11T21:27:46Z,-97.7398467064,30.2664713322,22,668,468,75,0,9,10,"[{'url': '/categories/32', 'name': 'Live Music'}]",Texas
1060,571,694220,1,694220,2010-03-12T19:53:03Z,-97.7424189833,30.2638250833,0,55,49,75,0,5,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]",Texas
1061,571,715052,1,715052,2010-03-15T15:52:51Z,-97.74959671,30.31702548,2,129,109,150,0,2,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas
1062,577,9222,1,9222,2009-02-25T04:11:34Z,-97.7416598797,30.2681578017,212,4423,2739,100,22,12,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]",Texas
1063,577,9246,1,9246,2009-02-25T23:03:57Z,-97.7395677567,30.2636079743,555,17323,6511,500,15,12,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas
1064,577,9247,1,9247,2009-02-25T23:07:47Z,-97.7385485172,30.265294493,149,6855,3445,75,7,10,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",Texas
1065,577,9462,2,9462,2009-03-16T22:28:37Z,-97.7340424061,30.2701963525,32,945,602,100,2,10,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",Texas
1066,577,9464,1,9464,2009-03-16T23:00:50Z,-97.7497816,30.2496850333,2,332,264,75,0,10,10,"[{'url': '/categories/35', 'name': 'Apparel'}]",Texas
1067,577,9494,1,9494,2009-03-17T06:15:06Z,-97.7375721833,30.2666473333,76,1397,905,50,9,10,10,"[{'url': '/categories/241', 'name': 'Bar'}]",Texas
1068,577,9508,1,9508,2009-03-17T20:25:31Z,-97.7489662167,30.2509939667,46,567,456,75,7,10,10,"[{'url': '/categories/80', 'name': 'Dessert'}]",Texas
1069,577,671245,1,671245,2010-03-09T17:27:54Z,-97.7391171455,30.2642937052,7,512,265,250,0,10,10,"[{'url': '/categories/246', 'name': 'Interactive > Lounge'}]",Texas
1070,577,672328,1,672328,2010-03-09T17:53:14Z,-97.744632,30.268471,63,661,593,250,0,10,10,"[{'url': '/categories/254', 'name': 'Interactive > Party'}]",Texas
1071,580,9223,1,9223,2009-02-25T04:26:47Z,-97.7456858754,30.2668906357,214,4160,2050,100,21,11,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas
1072,580,9241,2,9241,2009-02-25T18:14:34Z,-97.7537029982,30.2707337816,470,14967,3498,100,46,10,10,"[{'url': '/categories/422', 'name': 'Whole Foods'}]",Texas
1073,580,10190,1,10190,2009-03-26T00:19:12Z,-118.4071683884,33.9435379571,533,20449,8641,3500,65,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",California
1074,580,13832,1,13832,2009-05-24T16:53:26Z,-118.4950160833,34.00879025,6,55,53,50,0,2,10,"[{'url': '/categories/37', 'name': 'Playground'}]",California
1075,580,14801,1,14801,2009-06-07T22:29:49Z,-97.7279806,30.3228664333,6,147,55,75,1,11,10,"[{'url': '/categories/62', 'name': 'Toys & Games'}]",Texas
1076,580,16597,1,16597,2009-07-04T11:08:25Z,-86.6692972183,36.1314106528,67,3267,1579,2000,4,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",Tennessee
1077,580,18268,1,18268,2009-07-21T01:54:10Z,-97.7505433559,30.2686674434,22,378,106,75,1,10,10,"[{'url': '/categories/20', 'name': 'Apartment'}]",Texas
1078,580,18568,1,18568,2009-07-23T17:58:14Z,-97.7495133877,30.2695755256,106,1660,850,50,10,12,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
1079,580,19543,1,19543,2009-08-01T19:47:22Z,-86.8148767948,36.1074127025,14,369,146,75,0,10,10,"[{'url': '/categories/230', 'name': 'Apple Store'}]",Tennessee
1080,580,20025,1,20025,2009-08-07T02:30:37Z,-118.3602941036,34.0720176495,41,757,505,250,4,10,10,"[{'url': '/categories/917', 'name': 'Farmers Market'}]",California
1081,580,44292,1,44292,2009-10-11T19:05:51Z,-86.8183548167,36.1033831,3,303,107,150,1,10,10,"[{'url': '/categories/422', 'name': 'Whole Foods'}]",Tennessee
1082,580,55701,1,55701,2009-10-21T01:39:26Z,-118.3416598689,34.098249225,35,442,322,50,3,10,10,"[{'url': '/categories/444', 'name': 'In-N-Out Burger'}]",California
1083,580,70520,1,70520,2009-10-31T00:33:59Z,-118.12437535,34.09630795,1,60,38,75,0,5,10,"[{'url': '/categories/188', 'name': 'Gallery'}]",California
1084,580,73441,1,73441,2009-11-01T17:22:47Z,-86.7667547167,36.1172303,5,22,21,75,0,2,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",Tennessee
1085,580,96070,1,96070,2009-11-12T19:38:38Z,-86.7758882046,36.1233341551,7,54,42,50,0,4,10,"[{'url': '/categories/124', 'name': 'Diner'}]",Tennessee
1086,580,387790,1,387790,2010-01-15T19:32:47Z,-86.7840796709,36.151195426,4,45,40,50,0,2,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",Tennessee
1087,580,414532,1,414532,2010-01-19T18:36:10Z,-86.7779886239,36.1659362646,1,13,9,75,0,0,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",Tennessee
1088,580,420315,2,420315,2010-01-20T19:26:11Z,-97.7493953705,30.2691029532,1177,7923,1657,100,41,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Texas
1089,580,757750,1,757750,2010-03-20T21:23:51Z,-86.7879373333,35.9945941,1,10,9,150,0,1,10,"[{'url': '/categories/38', 'name': 'City Park'}]",Tennessee
1090,580,890028,1,890028,2010-04-07T14:44:32Z,-86.7788645845,36.1655505215,0,12,10,75,0,0,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Tennessee
1091,580,935851,1,935851,2010-04-13T22:13:12Z,-86.7779982864,36.1647037951,0,2,2,75,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Tennessee
1092,580,7100038,1,7100038,2011-03-19T19:54:39Z,-86.82968812,36.256089419,0,11,11,35,0,0,10,"[{'url': '/categories/88', 'name': 'Victorian'}]",Tennessee
1093,583,10624,2,10624,2009-04-04T18:52:46Z,-122.3569464667,47.6325237667,19,280,167,75,3,10,10,"[{'url': '/categories/16', 'name': 'American'}]",Washington
1094,583,53266,1,53266,2009-10-18T22:32:50Z,-122.3523730833,47.65161225,2,53,29,75,0,6,10,"[{'url': '/categories/117', 'name': 'Salon & Barbershop'}]",Washington
1095,583,55856,1,55856,2009-10-21T05:27:05Z,-122.3543493,47.705131,1,30,26,75,1,5,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Washington
1096,583,73733,2,73733,2009-11-01T19:55:55Z,-122.3579496145,47.6207476199,8,196,68,50,1,10,10,"[{'url': '/categories/130', 'name': 'Sports Bar'}]",Washington
1097,583,79177,1,79177,2009-11-05T03:30:14Z,-122.3209729833,47.6228052333,3,400,73,75,0,8,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",Washington
1098,583,94514,1,94514,2009-11-12T01:23:15Z,-122.3340415667,47.6096435833,0,60,35,75,0,5,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]",Washington
1099,583,102730,1,102730,2009-11-15T04:29:14Z,-122.3563611333,47.63850335,0,11,11,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Washington
1100,583,114547,1,114547,2009-11-20T07:36:08Z,-122.3568224333,47.62440945,15,197,145,50,0,9,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",Washington
1101,583,116831,1,116831,2009-11-21T01:54:10Z,-122.3346815,47.6124102333,0,48,37,50,0,4,10,"[{'url': '/categories/927', 'name': 'Vietnamese'}]",Washington
1102,583,154639,2,154639,2009-12-02T02:42:49Z,-122.3336819636,47.6116604748,13,141,85,75,0,7,10,"[{'url': '/categories/18', 'name': 'Asian Food'}]",Washington
1103,583,159620,1,159620,2009-12-03T15:05:38Z,-122.3363513104,47.6048394878,2,112,83,75,0,7,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",Washington
1104,583,171229,1,171229,2009-12-05T23:33:55Z,-122.3357286167,47.6124582667,0,62,48,75,0,5,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Washington
1105,583,172606,1,172606,2009-12-06T06:45:08Z,-122.3566436148,47.6491903069,0,27,14,75,0,4,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Washington
1106,583,179046,1,179046,2009-12-07T20:37:01Z,-122.1920120716,47.6170195919,3,110,78,50,1,7,10,"[{'url': '/categories/100', 'name': 'Steakhouse'}]",Washington
1107,583,201147,1,201147,2009-12-12T21:06:59Z,-122.3354949741,47.6121990275,0,24,23,75,0,6,10,"[{'url': '/categories/372', 'name': 'Holiday Festivities'}]",Washington
1108,583,201621,1,201621,2009-12-12T22:23:36Z,-155.9955644833,19.64030725,1,16,13,75,0,0,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",Hawaii
1109,583,215532,1,215532,2009-12-16T02:10:45Z,-122.3367226124,47.604730766,1,45,37,50,0,4,10,"[{'url': '/categories/236', 'name': 'Fine Dining'}]",Washington
1110,583,231928,1,231928,2009-12-19T00:54:29Z,-122.3000766648,47.4423089893,5,116,101,75,0,9,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Washington
1111,583,239691,1,239691,2009-12-20T05:22:02Z,-122.3679262,47.65074405,0,3,3,35,0,0,10,"[{'url': '/categories/89', 'name': 'Craftsman'}]",Washington
1112,583,239695,1,239695,2009-12-20T05:23:26Z,-155.98574477,19.63342094,0,13,11,75,0,2,10,"[{'url': '/categories/912', 'name': 'Snow Cones'}]",Hawaii
1113,583,243355,2,243355,2009-12-20T23:04:44Z,-122.3203933239,47.55194063,0,21,19,50,0,2,10,"[{'url': '/categories/236', 'name': 'Fine Dining'}]",Washington
1114,583,261087,7,261087,2009-12-23T23:28:34Z,-122.33394425,47.60937225,0,148,28,75,1,4,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Washington
1115,583,281048,1,281048,2009-12-28T00:31:52Z,-122.3339116573,47.6101847861,1,72,47,100,0,2,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",Washington
1116,583,285627,1,285627,2009-12-28T20:50:12Z,-122.3604547201,47.6502505664,0,13,9,75,0,2,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Washington
1117,583,287947,1,287947,2009-12-29T05:11:18Z,-122.3573210833,47.6380740833,3,58,51,75,0,4,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Washington
1118,583,304110,1,304110,2009-12-31T21:42:21Z,-122.3282173,47.7083606167,2,71,50,75,0,4,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",Washington
1119,583,306293,1,306293,2010-01-01T05:06:52Z,-122.399632766,47.6401442831,1,22,14,75,0,1,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Washington
1120,583,372950,1,372950,2010-01-13T05:00:50Z,-122.3642539667,47.6492385833,2,20,12,100,0,2,10,"[{'url': '/categories/102', 'name': 'Library'}]",Washington
1121,583,659408,1,659408,2010-03-07T03:02:15Z,-122.2882892,47.6614006,0,8,6,75,0,1,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Washington
1122,605,11072,3,11072,2009-04-13T17:04:45Z,-71.0939240333,42.3588395,43,698,513,1000,16,10,10,"[{'url': '/categories/134', 'name': 'University'}]",Massachusetts
1123,605,12581,1,12581,2009-05-05T21:49:56Z,-156.3817334167,20.9157693333,6,60,43,75,0,6,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Hawaii
1124,605,12583,1,12583,2009-05-05T22:25:59Z,-156.3811326,20.9160912,9,53,46,75,1,3,10,"[{'url': '/categories/86', 'name': 'Seafood'}]",Hawaii
1125,605,21248,1,21248,2009-08-16T02:38:18Z,-156.3672148167,20.9288990833,15,87,83,75,3,3,10,"[{'url': '/categories/86', 'name': 'Seafood'}]",Hawaii
1126,605,24822,1,24822,2009-09-13T19:53:14Z,-71.0683143139,42.1381967025,19,341,211,100,0,10,10,"[{'url': '/categories/434', 'name': 'IKEA'}]",Massachusetts
1127,606,11057,1,11057,2009-04-12T22:39:35Z,-97.094357,32.0110809667,9,168,125,75,0,9,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Texas
1128,606,12558,1,12558,2009-05-05T14:13:26Z,-97.09225415,31.8040037,0,18,17,75,0,1,10,"[{'url': '/categories/95', 'name': 'Train Station'}]",Texas
1129,606,12905,1,12905,2009-05-10T19:12:03Z,-97.1193122864,31.5484046441,24,2071,481,850,49,11,10,"[{'url': '/categories/134', 'name': 'University'}]",Texas
1130,606,12907,2,12907,2009-05-10T19:13:14Z,-97.116163373,31.5509281049,1,29,19,50,0,3,10,"[{'url': '/categories/145', 'name': 'Student Center'}]",Texas
1131,606,12911,1,12911,2009-05-10T19:21:28Z,-97.1178531647,31.5526835156,3,40,35,75,0,5,10,"[{'url': '/categories/374', 'name': 'Sports'}]",Texas
1132,606,12912,1,12912,2009-05-10T19:24:52Z,-97.1190977,31.5552878333,9,96,89,100,0,8,10,"[{'url': '/categories/73', 'name': 'History Museum'}]",Texas
1133,606,13426,1,13426,2009-05-18T23:01:16Z,-97.0994210243,31.8033256942,126,1564,924,75,13,10,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",Texas
1134,606,13757,1,13757,2009-05-23T21:37:23Z,-97.09392785,32.0109844167,1,28,24,75,0,2,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",Texas
1135,606,13758,1,13758,2009-05-23T21:44:12Z,-97.0944428333,32.0152223,4,261,148,300,0,8,10,"[{'url': '/categories/11', 'name': 'Mall'}]",Texas
1136,606,41893,1,41893,2009-10-10T00:21:58Z,-97.1049862667,31.6046570333,4,59,53,50,0,2,10,"[{'url': '/categories/119', 'name': 'Gas & Automotive'}]",Texas
1137,606,100335,1,100335,2009-11-14T13:32:46Z,-97.0978852833,32.0089473833,0,28,28,75,0,0,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Texas
1138,606,131983,1,131983,2009-11-25T20:08:38Z,-97.09231005,32.0084507167,4,41,33,100,0,2,10,"[{'url': '/categories/436', 'name': ""McDonald's""}]",Texas
1139,606,228878,1,228878,2009-12-18T16:58:44Z,-97.1191696333,31.5548948,0,23,22,100,0,0,10,"[{'url': '/categories/162', 'name': 'Cemetery'}]",Texas
1140,606,229245,1,229245,2009-12-18T18:00:39Z,-97.0967711714,32.0160602147,7,141,82,75,0,6,10,"[{'url': '/categories/909', 'name': 'Ice Cream'}]",Texas
1141,606,258025,1,258025,2009-12-23T16:38:20Z,-97.0979068167,32.0079810167,0,36,36,50,0,1,10,"[{'url': '/categories/906', 'name': 'Whataburger'}]",Texas
1142,606,267105,1,267105,2009-12-24T23:53:47Z,-97.0861302,31.85269939,0,43,40,250,0,8,10,"[{'url': '/categories/209', 'name': 'Farm'}]",Texas
1143,606,285257,1,285257,2009-12-28T19:57:23Z,-97.0973281333,32.0091941833,4,52,48,75,1,3,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",Texas
1144,606,403218,1,403218,2010-01-17T19:51:22Z,-97.0941209793,31.829659373,0,18,18,75,0,2,10,"[{'url': '/categories/200', 'name': 'Hardware Store'}]",Texas
1145,606,566400,1,566400,2010-02-16T00:14:46Z,-97.086482048,31.811399358,0,16,16,150,0,2,10,"[{'url': '/categories/152', 'name': 'High School'}]",Texas
1146,606,584033,1,584033,2010-02-19T23:58:07Z,-97.0930608333,32.0083286667,2,27,27,75,0,2,10,"[{'url': '/categories/16', 'name': 'American'}]",Texas
1147,606,609442,1,609442,2010-02-25T14:03:44Z,-97.09339245,32.0081812167,2,50,43,75,0,2,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]",Texas
